time	V(-y)	V(x)	V(z)
3.870151150369536e+00	5.952718e-01	6.949642e-01	3.705153e+00
3.871151150369536e+00	6.440715e-01	5.705251e-01	3.569952e+00
3.872151150369536e+00	6.755384e-01	4.541147e-01	3.443473e+00
3.873151150369536e+00	6.938202e-01	3.464219e-01	3.326518e+00
3.874151150369535e+00	7.024604e-01	2.477033e-01	3.219143e+00
3.875151150369535e+00	7.043833e-01	1.578833e-01	3.120939e+00
3.876151150369535e+00	7.019365e-01	7.664239e-02	3.031237e+00
3.877151150369535e+00	6.972122e-01	1.646011e-03	2.947559e+00
3.877163503994151e+00	6.971399e-01	7.754394e-04	2.946578e+00
3.877175857618768e+00	6.970666e-01	-8.933575e-05	2.945602e+00
3.877188211243384e+00	6.969923e-01	-9.483142e-04	2.944632e+00
3.877200564868001e+00	6.969168e-01	-1.801496e-03	2.943667e+00
3.877212918492617e+00	6.968402e-01	-2.648881e-03	2.942708e+00
3.877225272117233e+00	6.967626e-01	-3.490469e-03	2.941753e+00
3.877237625741849e+00	6.966839e-01	-4.326261e-03	2.940805e+00
3.877300125741849e+00	6.962928e-01	-8.578047e-03	2.935983e+00
3.877425125741849e+00	6.955009e-01	-1.697395e-02	2.926437e+00
3.877675125741849e+00	6.938922e-01	-3.334438e-02	2.907727e+00
3.878175125741850e+00	6.906779e-01	-6.447539e-02	2.871759e+00
3.879175125741849e+00	6.845496e-01	-1.222670e-01	2.803831e+00
3.880175125741849e+00	6.792208e-01	-1.748012e-01	2.740619e+00
3.881175125741849e+00	6.752435e-01	-2.218889e-01	2.682342e+00
3.882175125741849e+00	6.730243e-01	-2.641971e-01	2.628521e+00
3.883175125741849e+00	6.728413e-01	-3.023616e-01	2.578771e+00
3.884175125741849e+00	6.748743e-01	-3.369794e-01	2.532784e+00
3.885175125741849e+00	6.792287e-01	-3.686045e-01	2.490329e+00
3.886175125741849e+00	6.859539e-01	-3.977453e-01	2.451237e+00
3.887175125741849e+00	6.950572e-01	-4.248644e-01	2.415396e+00
3.888175125741848e+00	7.065133e-01	-4.503798e-01	2.382742e+00
3.889175125741848e+00	7.202724e-01	-4.746658e-01	2.353249e+00
3.890175125741848e+00	7.362645e-01	-4.980556e-01	2.326929e+00
3.891175125741848e+00	7.544021e-01	-5.208429e-01	2.303823e+00
3.892175125741848e+00	7.745821e-01	-5.432847e-01	2.283998e+00
3.893175125741848e+00	7.966854e-01	-5.656025e-01	2.267544e+00
3.894175125741848e+00	8.205754e-01	-5.879850e-01	2.254568e+00
3.895175125741848e+00	8.460965e-01	-6.105887e-01	2.245193e+00
3.896175125741848e+00	8.730713e-01	-6.335394e-01	2.239552e+00
3.897175125741847e+00	9.012968e-01	-6.569328e-01	2.237786e+00
3.898175125741847e+00	9.305416e-01	-6.808349e-01	2.240035e+00
3.899175125741847e+00	9.605415e-01	-7.052819e-01	2.246438e+00
3.900175125741847e+00	9.909968e-01	-7.302792e-01	2.257120e+00
3.901175125741847e+00	1.021569e+00	-7.558019e-01	2.272192e+00
3.902175125741847e+00	1.051879e+00	-7.817930e-01	2.291732e+00
3.903175125741847e+00	1.081506e+00	-8.081629e-01	2.315784e+00
3.904175125741847e+00	1.109991e+00	-8.347886e-01	2.344345e+00
3.905175125741847e+00	1.136836e+00	-8.615133e-01	2.377347e+00
3.906175125741846e+00	1.161514e+00	-8.881462e-01	2.414655e+00
3.907175125741846e+00	1.183479e+00	-9.144638e-01	2.456048e+00
3.908175125741846e+00	1.202174e+00	-9.402112e-01	2.501215e+00
3.909175125741846e+00	1.217053e+00	-9.651052e-01	2.549739e+00
3.910175125741846e+00	1.227596e+00	-9.888390e-01	2.601101e+00
3.911175125741846e+00	1.233332e+00	-1.011088e+00	2.654675e+00
3.912175125741846e+00	1.233866e+00	-1.031516e+00	2.709733e+00
3.913175125741846e+00	1.228897e+00	-1.049788e+00	2.765459e+00
3.914175125741846e+00	1.218244e+00	-1.065576e+00	2.820962e+00
3.915175125741845e+00	1.201862e+00	-1.078573e+00	2.875307e+00
3.916175125741845e+00	1.179861e+00	-1.088504e+00	2.927534e+00
3.917175125741845e+00	1.152503e+00	-1.095140e+00	2.976700e+00
3.918175125741845e+00	1.120208e+00	-1.098303e+00	3.021912e+00
3.919175125741845e+00	1.083540e+00	-1.097881e+00	3.062357e+00
3.920175125741845e+00	1.043189e+00	-1.093831e+00	3.097339e+00
3.921175125741845e+00	9.999396e-01	-1.086187e+00	3.126302e+00
3.922175125741845e+00	9.546447e-01	-1.075054e+00	3.148848e+00
3.923175125741845e+00	9.081848e-01	-1.060612e+00	3.164744e+00
3.924175125741844e+00	8.614348e-01	-1.043107e+00	3.173927e+00
3.925175125741844e+00	8.152299e-01	-1.022843e+00	3.176491e+00
3.926175125741844e+00	7.703363e-01	-1.000171e+00	3.172672e+00
3.927175125741844e+00	7.274290e-01	-9.754775e-01	3.162826e+00
3.928175125741844e+00	6.870762e-01	-9.491707e-01	3.147402e+00
3.929175125741844e+00	6.497312e-01	-9.216694e-01	3.126920e+00
3.930175125741844e+00	6.157317e-01	-8.933900e-01	3.101940e+00
3.931175125741844e+00	5.853046e-01	-8.647359e-01	3.073041e+00
3.932175125741844e+00	5.585756e-01	-8.360890e-01	3.040802e+00
3.933175125741843e+00	5.355820e-01	-8.078026e-01	3.005781e+00
3.934175125741843e+00	5.162871e-01	-7.801964e-01	2.968512e+00
3.935175125741843e+00	5.005958e-01	-7.535533e-01	2.929485e+00
3.936175125741843e+00	4.883692e-01	-7.281181e-01	2.889154e+00
3.937175125741843e+00	4.794382e-01	-7.040978e-01	2.847926e+00
3.938175125741843e+00	4.736162e-01	-6.816626e-01	2.806166e+00
3.939175125741843e+00	4.707086e-01	-6.609483e-01	2.764199e+00
3.940175125741843e+00	4.705219e-01	-6.420593e-01	2.722314e+00
3.941175125741843e+00	4.728695e-01	-6.250722e-01	2.680765e+00
3.942175125741842e+00	4.775773e-01	-6.100388e-01	2.639780e+00
3.943175125741842e+00	4.844861e-01	-5.969903e-01	2.599562e+00
3.944175125741842e+00	4.934539e-01	-5.859405e-01	2.560296e+00
3.945175125741842e+00	5.043567e-01	-5.768892e-01	2.522151e+00
3.946175125741842e+00	5.170884e-01	-5.698253e-01	2.485285e+00
3.947175125741842e+00	5.315596e-01	-5.647295e-01	2.449848e+00
3.948175125741842e+00	5.476973e-01	-5.615765e-01	2.415985e+00
3.949175125741842e+00	5.654415e-01	-5.603371e-01	2.383838e+00
3.950175125741842e+00	5.847424e-01	-5.609798e-01	2.353550e+00
3.951175125741841e+00	6.055596e-01	-5.634716e-01	2.325265e+00
3.952175125741841e+00	6.278599e-01	-5.677793e-01	2.299133e+00
3.953175125741841e+00	6.516123e-01	-5.738696e-01	2.275307e+00
3.954175125741841e+00	6.767849e-01	-5.817096e-01	2.253947e+00
3.955175125741841e+00	7.033414e-01	-5.912662e-01	2.235223e+00
3.956175125741841e+00	7.312377e-01	-6.025054e-01	2.219307e+00
3.957175125741841e+00	7.604178e-01	-6.153923e-01	2.206385e+00
3.958175125741841e+00	7.908087e-01	-6.298884e-01	2.196646e+00
3.959175125741841e+00	8.223166e-01	-6.459514e-01	2.190285e+00
3.960175125741840e+00	8.548216e-01	-6.635328e-01	2.187504e+00
3.961175125741840e+00	8.881732e-01	-6.825758e-01	2.188502e+00
3.962175125741840e+00	9.221850e-01	-7.030128e-01	2.193478e+00
3.963175125741840e+00	9.566301e-01	-7.247633e-01	2.202621e+00
3.964175125741840e+00	9.912369e-01	-7.477305e-01	2.216107e+00
3.965175125741840e+00	1.025686e+00	-7.717986e-01	2.234087e+00
3.966175125741840e+00	1.059606e+00	-7.968301e-01	2.256683e+00
3.967175125741840e+00	1.092575e+00	-8.226628e-01	2.283971e+00
3.968175125741840e+00	1.124120e+00	-8.491074e-01	2.315973e+00
3.969175125741840e+00	1.153724e+00	-8.759453e-01	2.352643e+00
3.970175125741839e+00	1.180827e+00	-9.029276e-01	2.393852e+00
3.971175125741839e+00	1.204846e+00	-9.297745e-01	2.439379e+00
3.972175125741839e+00	1.225179e+00	-9.561766e-01	2.488894e+00
3.973175125741839e+00	1.241235e+00	-9.817971e-01	2.541950e+00
3.974175125741839e+00	1.252448e+00	-1.006276e+00	2.597982e+00
3.975175125741839e+00	1.258309e+00	-1.029237e+00	2.656301e+00
3.976175125741839e+00	1.258389e+00	-1.050294e+00	2.716102e+00
3.977175125741839e+00	1.252371e+00	-1.069063e+00	2.776479e+00
3.978175125741839e+00	1.240073e+00	-1.085172e+00	2.836443e+00
3.979175125741838e+00	1.221471e+00	-1.098276e+00	2.894954e+00
3.980175125741838e+00	1.196713e+00	-1.108068e+00	2.950953e+00
3.981175125741838e+00	1.166126e+00	-1.114291e+00	3.003399e+00
3.982175125741838e+00	1.130214e+00	-1.116755e+00	3.051315e+00
3.983175125741838e+00	1.089638e+00	-1.115343e+00	3.093825e+00
3.984175125741838e+00	1.045202e+00	-1.110017e+00	3.130191e+00
3.985175125741838e+00	9.978091e-01	-1.100825e+00	3.159842e+00
3.986175125741838e+00	9.484268e-01	-1.087901e+00	3.182387e+00
3.987175125741838e+00	8.980439e-01	-1.071456e+00	3.197627e+00
3.988175125741837e+00	8.476303e-01	-1.051779e+00	3.205554e+00
3.989175125741837e+00	7.980988e-01	-1.029216e+00	3.206331e+00
3.990175125741837e+00	7.502730e-01	-1.004166e+00	3.200278e+00
3.991175125741837e+00	7.048637e-01	-9.770617e-01	3.187839e+00
3.992175125741837e+00	6.624543e-01	-9.483571e-01	3.169553e+00
3.993175125741837e+00	6.234947e-01	-9.185116e-01	3.146023e+00
3.994175125741837e+00	5.883036e-01	-8.879775e-01	3.117889e+00
3.995175125741837e+00	5.570762e-01	-8.571886e-01	3.085796e+00
3.996175125741837e+00	5.298982e-01	-8.265507e-01	3.050379e+00
3.997175125741836e+00	5.067616e-01	-7.964348e-01	3.012244e+00
3.998175125741836e+00	4.875827e-01	-7.671720e-01	2.971954e+00
3.999175125741836e+00	4.722198e-01	-7.390512e-01	2.930027e+00
4.000175125741836e+00	4.604899e-01	-7.123184e-01	2.886929e+00
4.001175125741836e+00	4.521841e-01	-6.871775e-01	2.843074e+00
4.002175125741837e+00	4.470803e-01	-6.637923e-01	2.798831e+00
4.003175125741837e+00	4.449542e-01	-6.422899e-01	2.754522e+00
4.004175125741837e+00	4.455877e-01	-6.227643e-01	2.710428e+00
4.005175125741838e+00	4.487754e-01	-6.052801e-01	2.666796e+00
4.006175125741838e+00	4.543284e-01	-5.898772e-01	2.623846e+00
4.007175125741838e+00	4.620781e-01	-5.765747e-01	2.581771e+00
4.008175125741839e+00	4.718766e-01	-5.653747e-01	2.540746e+00
4.009175125741839e+00	4.835976e-01	-5.562661e-01	2.500931e+00
4.010175125741839e+00	4.971358e-01	-5.492277e-01	2.462476e+00
4.011175125741840e+00	5.124053e-01	-5.442313e-01	2.425523e+00
4.012175125741840e+00	5.293383e-01	-5.412441e-01	2.390210e+00
4.013175125741840e+00	5.478822e-01	-5.402308e-01	2.356675e+00
4.014175125741841e+00	5.679959e-01	-5.411548e-01	2.325056e+00
4.015175125741841e+00	5.896497e-01	-5.439796e-01	2.295496e+00
4.016175125741841e+00	6.128218e-01	-5.486699e-01	2.268141e+00
4.017175125741842e+00	6.374931e-01	-5.551918e-01	2.243147e+00
4.018175125741842e+00	6.636440e-01	-5.635124e-01	2.220677e+00
4.019175125741842e+00	6.912515e-01	-5.736006e-01	2.200904e+00
4.020175125741843e+00	7.202847e-01	-5.854251e-01	2.184008e+00
4.021175125741843e+00	7.507006e-01	-5.989543e-01	2.170182e+00
4.022175125741843e+00	7.824392e-01	-6.141546e-01	2.159629e+00
4.023175125741844e+00	8.154184e-01	-6.309891e-01	2.152559e+00
4.024175125741844e+00	8.495290e-01	-6.494149e-01	2.149189e+00
4.025175125741844e+00	8.846289e-01	-6.693816e-01	2.149741e+00
4.026175125741845e+00	9.205377e-01	-6.908280e-01	2.154438e+00
4.027175125741845e+00	9.570309e-01	-7.136796e-01	2.163496e+00
4.028175125741845e+00	9.938349e-01	-7.378451e-01	2.177121e+00
4.029175125741846e+00	1.030622e+00	-7.632133e-01	2.195498e+00
4.030175125741846e+00	1.067007e+00	-7.896500e-01	2.218782e+00
4.031175125741846e+00	1.102547e+00	-8.169938e-01	2.247085e+00
4.032175125741847e+00	1.136737e+00	-8.450539e-01	2.280463e+00
4.033175125741847e+00	1.169018e+00	-8.736069e-01	2.318904e+00
4.034175125741847e+00	1.198782e+00	-9.023950e-01	2.362304e+00
4.035175125741848e+00	1.225382e+00	-9.311255e-01	2.410461e+00
4.036175125741848e+00	1.248150e+00	-9.594706e-01	2.463054e+00
4.037175125741848e+00	1.266416e+00	-9.870703e-01	2.519632e+00
4.038175125741849e+00	1.279531e+00	-1.013536e+00	2.579608e+00
4.039175125741849e+00	1.286903e+00	-1.038456e+00	2.642253e+00
4.040175125741849e+00	1.288023e+00	-1.061408e+00	2.706705e+00
4.041175125741850e+00	1.282501e+00	-1.081964e+00	2.771976e+00
4.042175125741850e+00	1.270098e+00	-1.099710e+00	2.836982e+00
4.043175125741850e+00	1.250748e+00	-1.114253e+00	2.900568e+00
4.044175125741851e+00	1.224586e+00	-1.125244e+00	2.961549e+00
4.045175125741851e+00	1.191950e+00	-1.132389e+00	3.018759e+00
4.046175125741851e+00	1.153381e+00	-1.135462e+00	3.071093e+00
4.047175125741852e+00	1.109610e+00	-1.134322e+00	3.117560e+00
4.048175125741852e+00	1.061527e+00	-1.128917e+00	3.157323e+00
4.049175125741852e+00	1.010148e+00	-1.119291e+00	3.189735e+00
4.050175125741853e+00	9.565576e-01	-1.105582e+00	3.214357e+00
4.051175125741853e+00	9.018708e-01	-1.088024e+00	3.230971e+00
4.052175125741853e+00	8.471788e-01	-1.066929e+00	3.239575e+00
4.053175125741854e+00	7.935048e-01	-1.042683e+00	3.240368e+00
4.054175125741854e+00	7.417672e-01	-1.015727e+00	3.233722e+00
4.055175125741854e+00	6.927522e-01	-9.865397e-01	3.220152e+00
4.056175125741855e+00	6.470971e-01	-9.556245e-01	3.200277e+00
4.057175125741855e+00	6.052843e-01	-9.234885e-01	3.174783e+00
4.058175125741855e+00	5.676450e-01	-8.906296e-01	3.144390e+00
4.059175125741856e+00	5.343698e-01	-8.575232e-01	3.109823e+00
4.060175125741856e+00	5.055258e-01	-8.246117e-01	3.071784e+00
4.061175125741856e+00	4.810758e-01	-7.922968e-01	3.030939e+00
4.062175125741857e+00	4.609000e-01	-7.609344e-01	2.987901e+00
4.063175125741857e+00	4.448167e-01	-7.308322e-01	2.943224e+00
4.064175125741857e+00	4.326016e-01	-7.022493e-01	2.897405e+00
4.065175125741858e+00	4.240053e-01	-6.753975e-01	2.850879e+00
4.066175125741858e+00	4.187679e-01	-6.504442e-01	2.804026e+00
4.067175125741858e+00	4.166308e-01	-6.275162e-01	2.757176e+00
4.068175125741859e+00	4.173457e-01	-6.067040e-01	2.710612e+00
4.069175125741859e+00	4.206814e-01	-5.880668e-01	2.664581e+00
4.070175125741859e+00	4.264282e-01	-5.716369e-01	2.619297e+00
4.071175125741860e+00	4.344007e-01	-5.574251e-01	2.574948e+00
4.072175125741860e+00	4.444389e-01	-5.454243e-01	2.531703e+00
4.073175125741860e+00	4.564081e-01	-5.356144e-01	2.489712e+00
4.074175125741861e+00	4.701980e-01	-5.279654e-01	2.449118e+00
4.075175125741861e+00	4.857215e-01	-5.224406e-01	2.410056e+00
4.076175125741861e+00	5.029125e-01	-5.189998e-01	2.372654e+00
4.077175125741862e+00	5.217230e-01	-5.176010e-01	2.337046e+00
4.078175125741862e+00	5.421183e-01	-5.182022e-01	2.303360e+00
4.079175125741862e+00	5.640773e-01	-5.207630e-01	2.271735e+00
4.080175125741863e+00	5.875895e-01	-5.252452e-01	2.242313e+00
4.081175125741863e+00	6.126496e-01	-5.316134e-01	2.215246e+00
4.082175125741863e+00	6.392533e-01	-5.398352e-01	2.190695e+00
4.083175125741864e+00	6.673950e-01	-5.498809e-01	2.168831e+00
4.084175125741864e+00	6.970630e-01	-5.617225e-01	2.149841e+00
4.085175125741864e+00	7.282350e-01	-5.753335e-01	2.133919e+00
4.086175125741865e+00	7.608733e-01	-5.906868e-01	2.121277e+00
4.087175125741865e+00	7.949193e-01	-6.077532e-01	2.112136e+00
4.088175125741865e+00	8.302882e-01	-6.264995e-01	2.106730e+00
4.089175125741866e+00	8.668627e-01	-6.468863e-01	2.105302e+00
4.090175125741866e+00	9.044865e-01	-6.688648e-01	2.108098e+00
4.091175125741866e+00	9.429581e-01	-6.923736e-01	2.115369e+00
4.092175125741867e+00	9.820243e-01	-7.173356e-01	2.127357e+00
4.093175125741867e+00	1.021374e+00	-7.436544e-01	2.144295e+00
4.094175125741867e+00	1.060632e+00	-7.712098e-01	2.166389e+00
4.095175125741868e+00	1.099357e+00	-7.998543e-01	2.193810e+00
4.096175125741868e+00	1.137038e+00	-8.294091e-01	2.226679e+00
4.097175125741868e+00	1.173095e+00	-8.596604e-01	2.265050e+00
4.098175125741869e+00	1.206884e+00	-8.903567e-01	2.308892e+00
4.099175125741869e+00	1.237708e+00	-9.212064e-01	2.358072e+00
4.100175125741869e+00	1.264826e+00	-9.518771e-01	2.412332e+00
4.101175125741870e+00	1.287480e+00	-9.819970e-01	2.471276e+00
4.102175125741870e+00	1.304914e+00	-1.011157e+00	2.534355e+00
4.103175125741870e+00	1.316412e+00	-1.038918e+00	2.600859e+00
4.104175125741871e+00	1.321331e+00	-1.064817e+00	2.669915e+00
4.105175125741871e+00	1.319140e+00	-1.088380e+00	2.740500e+00
4.106175125741871e+00	1.309460e+00	-1.109133e+00	2.811455e+00
4.107175125741872e+00	1.292102e+00	-1.126622e+00	2.881518e+00
4.108175125741872e+00	1.267092e+00	-1.140429e+00	2.949370e+00
4.109175125741872e+00	1.234690e+00	-1.150186e+00	3.013677e+00
4.110175125741873e+00	1.195399e+00	-1.155601e+00	3.073154e+00
4.111175125741873e+00	1.149950e+00	-1.156465e+00	3.126621e+00
4.112175125741873e+00	1.099276e+00	-1.152669e+00	3.173049e+00
4.113175125741874e+00	1.044473e+00	-1.144212e+00	3.211616e+00
4.114175125741874e+00	9.867495e-01	-1.131203e+00	3.241735e+00
4.115175125741874e+00	9.273682e-01	-1.113856e+00	3.263075e+00
4.116175125741875e+00	8.675829e-01	-1.092487e+00	3.275556e+00
4.117175125741875e+00	8.085852e-01	-1.067497e+00	3.279341e+00
4.118175125741875e+00	7.514559e-01	-1.039357e+00	3.274805e+00
4.119175125741876e+00	6.971288e-01	-1.008589e+00	3.262496e+00
4.120175125741876e+00	6.463673e-01	-9.757479e-01	3.243095e+00
4.121175125741876e+00	5.997536e-01	-9.413973e-01	3.217369e+00
4.122175125741877e+00	5.576916e-01	-9.060956e-01	3.186131e+00
4.123175125741877e+00	5.204175e-01	-8.703780e-01	3.150202e+00
4.124175125741878e+00	4.880193e-01	-8.347442e-01	3.110380e+00
4.125175125741878e+00	4.604600e-01	-7.996491e-01	3.067419e+00
4.126175125741878e+00	4.376031e-01	-7.654954e-01	3.022010e+00
4.127175125741879e+00	4.192374e-01	-7.326315e-01	2.974778e+00
4.128175125741879e+00	4.051009e-01	-7.013497e-01	2.926275e+00
4.129175125741879e+00	3.949015e-01	-6.718882e-01	2.876982e+00
4.130175125741880e+00	3.883347e-01	-6.444341e-01	2.827313e+00
4.131175125741880e+00	3.850976e-01	-6.191278e-01	2.777623e+00
4.132175125741880e+00	3.849000e-01	-5.960679e-01	2.728212e+00
4.133175125741881e+00	3.874722e-01	-5.753173e-01	2.679337e+00
4.134175125741881e+00	3.925701e-01	-5.569081e-01	2.631217e+00
4.135175125741881e+00	3.999787e-01	-5.408476e-01	2.584039e+00
4.136175125741882e+00	4.095131e-01	-5.271235e-01	2.537970e+00
4.137175125741882e+00	4.210186e-01	-5.157082e-01	2.493155e+00
4.138175125741882e+00	4.343696e-01	-5.065637e-01	2.449730e+00
4.139175125741883e+00	4.494680e-01	-4.996448e-01	2.407818e+00
4.140175125741883e+00	4.662405e-01	-4.949024e-01	2.367542e+00
4.141175125741883e+00	4.846364e-01	-4.922863e-01	2.329021e+00
4.142175125741884e+00	5.046237e-01	-4.917470e-01	2.292377e+00
4.143175125741884e+00	5.261856e-01	-4.932376e-01	2.257734e+00
4.144175125741884e+00	5.493203e-01	-4.967146e-01	2.225227e+00
4.145175125741885e+00	5.740361e-01	-5.021390e-01	2.194997e+00
4.146175125741885e+00	6.003447e-01	-5.094764e-01	2.167196e+00
4.147175125741885e+00	6.282598e-01	-5.186970e-01	2.141988e+00
4.148175125741886e+00	6.577934e-01	-5.297751e-01	2.119551e+00
4.149175125741886e+00	6.889512e-01	-5.426881e-01	2.100079e+00
4.150175125741886e+00	7.217273e-01	-5.574157e-01	2.083779e+00
4.151175125741887e+00	7.560993e-01	-5.739381e-01	2.070876e+00
4.152175125741887e+00	7.920225e-01	-5.922343e-01	2.061612e+00
4.153175125741887e+00	8.294235e-01	-6.122795e-01	2.056242e+00
4.154175125741888e+00	8.681937e-01	-6.340429e-01	2.055034e+00
4.155175125741888e+00	9.081817e-01	-6.574838e-01	2.058266e+00
4.156175125741888e+00	9.491860e-01	-6.825489e-01	2.066223e+00
4.157175125741889e+00	9.909469e-01	-7.091681e-01	2.079184e+00
4.158175125741889e+00	1.033139e+00	-7.372497e-01	2.097422e+00
4.159175125741889e+00	1.075366e+00	-7.666769e-01	2.121185e+00
4.160175125741890e+00	1.117153e+00	-7.973021e-01	2.150689e+00
4.161175125741890e+00	1.157942e+00	-8.289428e-01	2.186094e+00
4.162175125741890e+00	1.197097e+00	-8.613768e-01	2.227493e+00
4.163175125741891e+00	1.233902e+00	-8.943391e-01	2.274883e+00
4.164175125741891e+00	1.267575e+00	-9.275182e-01	2.328150e+00
4.165175125741891e+00	1.297278e+00	-9.605553e-01	2.387038e+00
4.166175125741892e+00	1.322146e+00	-9.930447e-01	2.451134e+00
4.167175125741892e+00	1.341312e+00	-1.024537e+00	2.519850e+00
4.168175125741892e+00	1.353948e+00	-1.054544e+00	2.592408e+00
4.169175125741893e+00	1.359303e+00	-1.082551e+00	2.667840e+00
4.170175125741893e+00	1.356758e+00	-1.108023e+00	2.744997e+00
4.171175125741893e+00	1.345867e+00	-1.130431e+00	2.822572e+00
4.172175125741894e+00	1.326403e+00	-1.149259e+00	2.899133e+00
4.173175125741894e+00	1.298393e+00	-1.164033e+00	2.973177e+00
4.174175125741894e+00	1.262144e+00	-1.174341e+00	3.043188e+00
4.175175125741895e+00	1.218242e+00	-1.179850e+00	3.107707e+00
4.176175125741895e+00	1.167547e+00	-1.180330e+00	3.165400e+00
4.177175125741895e+00	1.111151e+00	-1.175665e+00	3.215123e+00
4.178175125741896e+00	1.050333e+00	-1.165863e+00	3.255975e+00
4.179175125741896e+00	9.864939e-01	-1.151059e+00	3.287338e+00
4.180175125741896e+00	9.210866e-01	-1.131510e+00	3.308896e+00
4.181175125741897e+00	8.555402e-01	-1.107587e+00	3.320628e+00
4.182175125741897e+00	7.911955e-01	-1.079757e+00	3.322791e+00
4.183175125741897e+00	7.292501e-01	-1.048564e+00	3.315880e+00
4.184175125741898e+00	6.707174e-01	-1.014605e+00	3.300581e+00
4.185175125741898e+00	6.164032e-01	-9.785060e-01	3.277715e+00
4.186175125741898e+00	5.668983e-01	-9.409014e-01	3.248191e+00
4.187175125741899e+00	5.225850e-01	-9.024107e-01	3.212947e+00
4.188175125741899e+00	4.836551e-01	-8.636218e-01	3.172915e+00
4.189175125741899e+00	4.501357e-01	-8.250771e-01	3.128986e+00
4.190175125741900e+00	4.219186e-01	-7.872633e-01	3.081985e+00
4.191175125741900e+00	3.987919e-01	-7.506059e-01	3.032659e+00
4.192175125741900e+00	3.804695e-01	-7.154659e-01	2.981667e+00
4.193175125741901e+00	3.666184e-01	-6.821404e-01	2.929581e+00
4.194175125741901e+00	3.568819e-01	-6.508654e-01	2.876892e+00
4.195175125741901e+00	3.508986e-01	-6.218204e-01	2.824013e+00
4.196175125741902e+00	3.483175e-01	-5.951337e-01	2.771291e+00
4.197175125741902e+00	3.488088e-01	-5.708889e-01	2.719016e+00
4.198175125741902e+00	3.520712e-01	-5.491319e-01	2.667429e+00
4.199175125741903e+00	3.578369e-01	-5.298769e-01	2.616731e+00
4.200175125741903e+00	3.658738e-01	-5.131128e-01	2.567093e+00
4.201175125741903e+00	3.759861e-01	-4.988095e-01	2.518663e+00
4.202175125741904e+00	3.880132e-01	-4.869227e-01	2.471570e+00
4.203175125741904e+00	4.018281e-01	-4.773984e-01	2.425931e+00
4.204175125741904e+00	4.173349e-01	-4.701774e-01	2.381857e+00
4.205175125741905e+00	4.344662e-01	-4.651982e-01	2.339454e+00
4.206175125741905e+00	4.531797e-01	-4.624001e-01	2.298830e+00
4.207175125741905e+00	4.734543e-01	-4.617250e-01	2.260092e+00
4.208175125741906e+00	4.952863e-01	-4.631192e-01	2.223357e+00
4.209175125741906e+00	5.186889e-01	-4.665346e-01	2.188746e+00
4.210175125741906e+00	5.436873e-01	-4.719295e-01	2.156394e+00
4.211175125741907e+00	5.703131e-01	-4.792688e-01	2.126445e+00
4.212175125741907e+00	5.986010e-01	-4.885239e-01	2.099058e+00
4.213175125741907e+00	6.285865e-01	-4.996725e-01	2.074407e+00
4.214175125741908e+00	6.603009e-01	-5.126973e-01	2.052686e+00
4.215175125741908e+00	6.937659e-01	-5.275854e-01	2.034103e+00
4.216175125741908e+00	7.289894e-01	-5.443264e-01	2.018890e+00
4.217175125741909e+00	7.659588e-01	-5.629107e-01	2.007297e+00
4.218175125741909e+00	8.046347e-01	-5.833271e-01	1.999595e+00
4.219175125741909e+00	8.449440e-01	-6.055602e-01	1.996071e+00
4.220175125741910e+00	8.867717e-01	-6.295871e-01	1.997034e+00
4.221175125741910e+00	9.299523e-01	-6.553736e-01	2.002801e+00
4.222175125741910e+00	9.742609e-01	-6.828704e-01	2.013699e+00
4.223175125741911e+00	1.019403e+00	-7.120079e-01	2.030054e+00
4.224175125741911e+00	1.065008e+00	-7.426918e-01	2.052182e+00
4.225175125741911e+00	1.110617e+00	-7.747967e-01	2.080373e+00
4.226175125741912e+00	1.155679e+00	-8.081616e-01	2.114877e+00
4.227175125741912e+00	1.199545e+00	-8.425835e-01	2.155881e+00
4.228175125741912e+00	1.241470e+00	-8.778125e-01	2.203487e+00
4.229175125741913e+00	1.280617e+00	-9.135469e-01	2.257687e+00
4.230175125741913e+00	1.316068e+00	-9.494302e-01	2.318330e+00
4.231175125741913e+00	1.346846e+00	-9.850499e-01	2.385101e+00
4.232175125741914e+00	1.371944e+00	-1.019938e+00	2.457488e+00
4.233175125741914e+00	1.390364e+00	-1.053576e+00	2.534768e+00
4.234175125741914e+00	1.401163e+00	-1.085402e+00	2.615990e+00
4.235175125741915e+00	1.403510e+00	-1.114823e+00	2.699981e+00
4.236175125741915e+00	1.396744e+00	-1.141231e+00	2.785354e+00
4.237175125741915e+00	1.380434e+00	-1.164026e+00	2.870547e+00
4.238175125741916e+00	1.354424e+00	-1.182635e+00	2.953871e+00
4.239175125741916e+00	1.318879e+00	-1.196541e+00	3.033577e+00
4.240175125741916e+00	1.274301e+00	-1.205307e+00	3.107937e+00
4.241175125741917e+00	1.221527e+00	-1.208602e+00	3.175326e+00
4.242175125741917e+00	1.161698e+00	-1.206222e+00	3.234310e+00
4.243175125741917e+00	1.096214e+00	-1.198102e+00	3.283718e+00
4.244175125741918e+00	1.026652e+00	-1.184324e+00	3.322697e+00
4.245175125741918e+00	9.546886e-01	-1.165120e+00	3.350751e+00
4.246175125741918e+00	8.820063e-01	-1.140856e+00	3.367742e+00
4.247175125741919e+00	8.102079e-01	-1.112024e+00	3.373872e+00
